issue,date,front01,front02,front03,front04,front05,back01,back02
23001,2023-01-02,18,19,24,27,34,11,12
23002,2023-01-04,11,14,21,26,27,2,7
23003,2023-01-07,5,6,14,21,22,2,9
23004,2023-01-09,4,13,15,20,22,4,8
23005,2023-01-11,1,3,10,20,29,6,11
23006,2023-01-14,2,4,12,27,35,6,7
23007,2023-01-16,2,3,24,30,32,1,6
23008,2023-01-18,4,9,17,22,25,1,5
23009,2023-01-30,1,5,11,15,33,1,10
23010,2023-02-01,5,6,13,23,26,1,6
23011,2023-02-04,2,7,8,17,25,1,3
23012,2023-02-06,7,16,17,18,28,2,3
23013,2023-02-08,1,2,9,23,25,2,6
23014,2023-02-11,3,8,18,22,24,1,9
23015,2023-02-13,8,16,24,25,34,8,12
23016,2023-02-15,2,4,12,31,32,7,11
23017,2023-02-18,2,5,9,22,27,10,11
23018,2023-02-20,4,8,17,26,30,3,11
23019,2023-02-22,5,8,9,11,15,6,8
23020,2023-02-25,5,6,23,25,28,6,9
23021,2023-02-27,2,9,18,23,27,3,5
23022,2023-03-01,7,11,15,26,28,8,10
23023,2023-03-04,9,21,23,25,33,3,10
23024,2023-03-06,11,15,24,27,30,1,10
23025,2023-03-08,3,9,27,30,31,11,12
23026,2023-03-11,2,13,24,27,30,1,6
23027,2023-03-13,9,10,12,15,23,3,6
23028,2023-03-15,1,3,29,30,34,4,12
23029,2023-03-18,7,25,27,34,35,9,11
23030,2023-03-20,6,11,12,20,35,5,12
23031,2023-03-22,5,7,8,16,25,3,11
23032,2023-03-25,5,6,18,28,30,2,7
23033,2023-03-27,4,6,10,11,25,7,9
23034,2023-03-29,7,9,10,15,24,4,12
23035,2023-04-01,7,14,23,25,29,2,11
23036,2023-04-03,1,13,22,26,31,2,10
23037,2023-04-05,6,8,16,20,24,7,8
23038,2023-04-08,4,10,18,27,32,10,12
23039,2023-04-10,2,24,26,30,34,6,7
23040,2023-04-12,4,5,18,22,30,5,12
23041,2023-04-15,5,8,13,26,35,5,9
23042,2023-04-17,2,16,21,23,27,1,8
23043,2023-04-19,2,4,17,20,27,1,8
23044,2023-04-22,2,6,7,8,15,7,10
23045,2023-04-24,7,10,13,28,31,4,5
23046,2023-04-26,13,21,25,28,32,2,10
23047,2023-04-29,10,12,13,24,25,11,12
23048,2023-05-01,7,13,16,25,32,9,11
23049,2023-05-03,3,17,22,26,28,7,12
23050,2023-05-06,8,9,14,25,29,4,6
23051,2023-05-08,3,11,19,29,33,3,12
23052,2023-05-10,2,8,11,30,33,5,8
23053,2023-05-13,1,3,11,14,20,2,11
23054,2023-05-15,19,25,30,31,34,7,9
23055,2023-05-17,6,8,12,13,15,1,6
23056,2023-05-20,13,22,24,33,34,1,2
23057,2023-05-22,1,5,6,19,24,5,11
23058,2023-05-24,19,22,29,32,35,5,8
23059,2023-05-27,9,13,23,25,28,4,7
23060,2023-05-29,2,7,19,24,30,9,12
23061,2023-05-31,7,11,21,30,32,5,7
23062,2023-06-03,6,8,22,24,30,1,8
23063,2023-06-05,4,18,29,31,34,6,9
23064,2023-06-07,2,6,9,31,32,3,7
23065,2023-06-10,8,14,16,21,25,3,12
23066,2023-06-12,6,11,13,30,32,1,3
23067,2023-06-14,2,28,30,33,35,2,10
23068,2023-06-17,21,22,24,27,31,7,8
23069,2023-06-19,8,20,21,25,32,5,7
23070,2023-06-21,10,26,29,32,33,3,11
23071,2023-06-24,2,11,12,32,34,10,12
23072,2023-06-26,5,6,9,11,14,2,4
23073,2023-06-28,15,25,28,30,35,8,10
23074,2023-07-01,3,13,22,29,34,2,9
23075,2023-07-03,7,17,20,23,32,5,11
23076,2023-07-05,8,9,11,26,34,2,7
23077,2023-07-08,5,16,18,26,35,3,6
23078,2023-07-10,2,3,6,26,27,7,8
23079,2023-07-12,6,8,26,29,34,5,8
23080,2023-07-15,1,2,9,16,30,1,11
23081,2023-07-17,5,6,23,28,35,7,10
23082,2023-07-19,2,8,9,15,20,3,9
23083,2023-07-22,13,15,21,25,32,9,10
23084,2023-07-24,3,5,8,24,32,7,8
23085,2023-07-26,11,12,26,31,35,5,7
23086,2023-07-29,3,11,15,20,35,7,11
23087,2023-07-31,3,4,16,19,24,4,5
23088,2023-08-02,8,14,16,22,24,9,12
23089,2023-08-05,3,12,20,26,35,2,12
23090,2023-08-07,8,11,12,19,35,11,12
23091,2023-08-09,6,16,18,28,29,7,11
23092,2023-08-12,3,16,21,26,32,3,12
23093,2023-08-14,11,14,17,19,21,1,5
23094,2023-08-16,12,19,22,28,32,8,12
23095,2023-08-19,8,19,28,32,34,3,7
23096,2023-08-21,6,7,14,21,31,3,10
23097,2023-08-23,6,7,18,20,22,3,9
23098,2023-08-26,2,7,15,30,34,5,9
23099,2023-08-28,9,11,13,22,23,6,7
23100,2023-08-30,4,6,13,19,35,9,11
23101,2023-09-02,6,14,16,17,28,7,10
23102,2023-09-04,2,4,7,16,33,7,11
23103,2023-09-06,8,11,19,31,32,8,11
23104,2023-09-09,6,15,16,32,33,8,10
23105,2023-09-11,7,8,19,20,25,2,11
23106,2023-09-13,16,24,26,28,31,1,6
23107,2023-09-16,1,12,15,16,18,3,10
23108,2023-09-18,5,6,17,30,32,2,8
23109,2023-09-20,1,12,21,22,31,2,9
23110,2023-09-23,4,9,11,13,17,7,8
23111,2023-09-25,3,12,15,28,35,2,12
23112,2023-09-27,1,11,17,22,27,2,9
23113,2023-09-30,6,8,30,32,33,3,10
23114,2023-10-07,2,25,27,30,35,1,10
23115,2023-10-09,7,10,23,31,34,2,10
23116,2023-10-11,1,3,9,18,29,4,9
23117,2023-10-14,5,7,15,18,20,3,4
23118,2023-10-16,6,7,13,25,33,5,8
23119,2023-10-18,4,8,10,14,21,4,10
23120,2023-10-21,2,8,16,31,34,1,10
23121,2023-10-23,5,11,15,23,33,1,9
23122,2023-10-25,1,7,9,25,29,10,12
23123,2023-10-28,2,14,16,28,30,2,7
23124,2023-10-30,6,18,23,27,32,6,10
23125,2023-11-01,7,25,26,29,32,2,8
23126,2023-11-04,7,12,17,26,34,2,6
23127,2023-11-06,4,7,8,18,19,2,6
23128,2023-11-08,1,5,7,12,13,2,6
23129,2023-11-11,9,23,25,27,33,6,12
23130,2023-11-13,13,20,27,29,30,1,7
23131,2023-11-15,3,7,21,22,24,6,7
23132,2023-11-18,3,4,12,15,23,2,6
23133,2023-11-20,10,18,25,28,33,5,11
23134,2023-11-22,10,15,22,27,33,1,12
23135,2023-11-25,5,18,22,28,29,9,12
23136,2023-11-27,13,23,27,30,34,6,9
23137,2023-11-29,4,19,21,30,31,6,12
23138,2023-12-02,7,12,20,28,31,9,10
23139,2023-12-04,15,16,25,31,34,5,9
23140,2023-12-06,1,2,9,19,30,1,2
23141,2023-12-09,4,22,25,30,31,4,5
23142,2023-12-11,4,13,15,17,32,10,12
23143,2023-12-13,9,20,23,29,33,2,10
23144,2023-12-16,5,14,18,25,35,1,10
23145,2023-12-18,6,10,12,32,33,6,7
23146,2023-12-20,14,18,19,26,31,2,7
23147,2023-12-23,6,7,19,33,34,3,8
23148,2023-12-25,11,12,20,21,27,2,12
23149,2023-12-27,1,16,17,21,29,1,6
23150,2023-12-30,5,6,17,18,33,11,12
24001,2024-01-01,3,9,17,26,35,2,7
24002,2024-01-03,1,6,8,27,32,3,4
24003,2024-01-06,7,9,12,23,29,1,2
24004,2024-01-08,2,6,18,19,27,8,9
24005,2024-01-10,3,5,7,9,12,5,8
24006,2024-01-13,8,13,16,17,33,2,10
24007,2024-01-15,4,5,28,34,35,4,11
24008,2024-01-17,4,6,11,20,30,3,5
24009,2024-01-20,15,18,19,24,26,5,9
24010,2024-01-22,2,8,10,15,27,2,8
24011,2024-01-24,1,3,27,32,34,1,7
24012,2024-01-27,21,22,25,26,34,1,9
24013,2024-01-29,5,22,25,28,30,3,12
24014,2024-01-31,4,5,16,21,31,9,11
24015,2024-02-03,8,11,14,24,31,5,6
24016,2024-02-05,15,18,25,27,29,6,11
24017,2024-02-07,3,7,25,27,35,1,4
24018,2024-02-19,4,12,19,25,27,1,9
24019,2024-02-21,19,20,26,29,30,3,4
24020,2024-02-24,2,4,8,19,26,2,6
24021,2024-02-26,1,12,16,20,28,7,9
24022,2024-02-28,7,9,11,31,32,4,8
24023,2024-03-02,8,10,12,14,22,5,9
24024,2024-03-04,3,5,12,17,26,1,12
24025,2024-03-06,1,2,8,18,27,4,8
24026,2024-03-09,1,18,21,26,33,2,12
24027,2024-03-11,8,9,16,22,23,7,9
24028,2024-03-13,13,18,20,26,28,4,8
24029,2024-03-16,4,19,24,28,34,4,5
24030,2024-03-18,8,9,11,19,30,6,12
24031,2024-03-20,9,12,15,30,34,5,6
24032,2024-03-23,5,15,26,33,35,1,9
24033,2024-03-25,4,8,10,11,15,7,9
24034,2024-03-27,23,26,27,29,33,5,8
24035,2024-03-30,5,13,17,29,33,5,12
24036,2024-04-01,2,5,11,32,34,6,10
24037,2024-04-03,17,19,20,29,35,7,11
24038,2024-04-06,15,22,24,25,29,1,5
24039,2024-04-08,3,10,11,20,22,6,10
24040,2024-04-10,5,12,16,29,30,3,6
24041,2024-04-13,6,8,14,16,28,3,5
24042,2024-04-15,1,8,15,23,35,5,12
24043,2024-04-17,3,4,8,14,27,5,7
24044,2024-04-20,3,13,15,17,22,6,10
24045,2024-04-22,9,10,14,31,32,3,8
24046,2024-04-24,6,12,17,29,30,7,11
24047,2024-04-27,11,19,21,26,35,10,11
24048,2024-04-29,12,18,21,26,28,8,9
24049,2024-05-01,4,6,9,10,22,1,8
24050,2024-05-04,3,4,14,18,26,7,9
24051,2024-05-06,5,21,22,23,29,1,2
24052,2024-05-08,2,3,13,22,34,4,8
24053,2024-05-11,1,7,19,20,35,3,9
24054,2024-05-13,5,6,9,11,22,1,3
24055,2024-05-15,7,17,22,30,34,5,7
24056,2024-05-18,16,17,18,27,35,6,12
24057,2024-05-20,9,25,30,33,34,3,9
24058,2024-05-22,6,10,13,20,32,1,2
24059,2024-05-25,17,18,20,25,31,3,12
24060,2024-05-27,3,21,25,28,30,1,12
24061,2024-05-29,1,12,19,31,33,5,8
24062,2024-06-01,5,14,15,16,33,3,5
24063,2024-06-03,7,12,16,33,34,1,3
24064,2024-06-05,5,12,21,32,33,8,9
24065,2024-06-08,5,10,18,26,27,3,6
24066,2024-06-10,13,19,20,24,25,6,7
24067,2024-06-12,3,11,14,20,22,6,9
24068,2024-06-15,15,20,31,32,33,5,10
24069,2024-06-17,7,9,16,20,24,3,7
24070,2024-06-19,4,20,21,32,34,2,9
24071,2024-06-22,6,10,15,34,35,2,10
24072,2024-06-24,4,17,21,23,32,1,6
24073,2024-06-26,7,9,12,21,23,5,9
24074,2024-06-29,2,10,11,21,27,9,11
24075,2024-07-01,8,17,26,28,32,1,10
24076,2024-07-03,1,6,22,27,35,7,12
24077,2024-07-06,1,3,25,26,29,6,12
24078,2024-07-08,5,7,10,14,15,4,7
24079,2024-07-10,3,8,17,18,23,6,11
24080,2024-07-13,3,5,24,27,28,9,11
24081,2024-07-15,14,15,25,27,34,1,10
24082,2024-07-17,8,21,23,24,26,4,5
24083,2024-07-20,9,11,12,13,30,7,9
24084,2024-07-22,4,11,16,17,23,5,10
24085,2024-07-24,2,9,16,29,35,1,6
24086,2024-07-27,11,12,14,22,28,7,11
24087,2024-07-29,7,10,20,28,34,5,10
24088,2024-07-31,1,2,23,28,32,3,5
24089,2024-08-03,5,6,29,30,34,7,8
24090,2024-08-05,2,3,6,28,33,7,11
24091,2024-08-07,1,8,11,17,21,1,2
24092,2024-08-10,2,4,25,26,31,1,6
24093,2024-08-12,16,24,26,28,29,8,12
24094,2024-08-14,12,13,24,29,31,2,8
24095,2024-08-17,1,7,19,26,27,3,5
24096,2024-08-19,2,3,23,27,31,1,10
24097,2024-08-21,7,11,12,14,19,2,8
24098,2024-08-24,3,10,15,19,29,9,10
24099,2024-08-26,4,10,24,31,35,5,8
24100,2024-08-28,2,12,19,22,32,5,11
24101,2024-08-31,16,19,22,27,35,6,10
24102,2024-09-02,1,5,9,14,20,5,11
24103,2024-09-04,19,21,29,32,33,6,8
24104,2024-09-07,1,4,9,13,17,6,9
24105,2024-09-09,14,20,21,28,32,9,11
24106,2024-09-11,5,11,19,22,29,2,12
24107,2024-09-14,6,14,16,18,34,3,10
24108,2024-09-16,16,17,21,31,34,3,8
24109,2024-09-18,12,23,26,27,28,3,11
24110,2024-09-21,1,7,8,18,28,4,12
24111,2024-09-23,3,9,19,27,30,7,11
24112,2024-09-25,5,15,24,31,34,3,10
24113,2024-09-28,16,18,25,26,33,4,8
24114,2024-09-30,12,27,30,34,35,5,11
24115,2024-10-05,3,4,12,19,24,8,12
24116,2024-10-07,1,3,6,16,25,1,11
24117,2024-10-09,2,10,22,26,28,2,4
24118,2024-10-12,1,3,9,16,19,5,11
24119,2024-10-14,6,12,28,30,33,2,7
24120,2024-10-16,4,12,17,23,27,2,8
24121,2024-10-19,7,15,18,24,33,4,5
24122,2024-10-21,5,6,9,15,17,3,10
24123,2024-10-23,3,9,16,30,31,8,9
24124,2024-10-26,2,3,7,10,25,1,11
24125,2024-10-28,10,14,19,24,26,1,10
24126,2024-10-30,2,10,17,28,34,7,8
24127,2024-11-02,2,3,10,16,28,7,10
24128,2024-11-04,3,7,10,29,31,1,3
24129,2024-11-06,7,19,30,31,34,5,7
24130,2024-11-09,11,21,25,31,32,4,10
24131,2024-11-11,2,3,4,21,26,2,3
24132,2024-11-13,5,6,10,16,31,6,9
24133,2024-11-16,8,10,14,22,29,4,6
24134,2024-11-18,1,4,7,13,33,5,6
24135,2024-11-20,6,8,22,24,30,3,8
24136,2024-11-23,1,17,20,29,34,7,8
24137,2024-11-25,8,15,16,17,21,2,5
24138,2024-11-27,5,17,20,28,34,4,9
24139,2024-11-30,5,12,20,23,24,5,7
24140,2024-12-02,3,6,15,23,31,1,12
24141,2024-12-04,2,6,7,16,20,2,11
24142,2024-12-07,8,21,24,33,34,3,10
24143,2024-12-09,16,20,22,24,31,4,5
24144,2024-12-11,6,7,8,21,30,1,5
24145,2024-12-14,1,6,9,22,24,1,3
24146,2024-12-16,5,20,21,22,32,3,4
24147,2024-12-18,12,18,21,22,31,1,7
24148,2024-12-21,6,9,20,32,35,8,11
24149,2024-12-23,2,5,16,18,22,7,9
24150,2024-12-25,4,11,23,25,34,5,7
25001,2025-01-01,5,8,16,17,27,4,7
25002,2025-01-04,19,21,22,28,32,6,9
25003,2025-01-06,10,25,30,32,34,4,10
25004,2025-01-08,2,5,9,13,33,1,7
25005,2025-01-11,5,6,8,31,32,9,11
25006,2025-01-13,3,4,13,19,35,3,10
25007,2025-01-15,15,22,23,25,31,1,9
25008,2025-01-18,1,5,7,13,35,5,12
25009,2025-01-20,3,19,21,30,32,6,9
25010,2025-01-22,5,21,28,30,32,7,12
25011,2025-01-25,3,6,7,11,27,2,8
25012,2025-02-08,2,18,19,21,25,2,11
25013,2025-02-10,14,16,18,20,35,2,5
25014,2025-02-12,5,19,22,29,35,2,10
25015,2025-02-15,7,10,24,31,35,1,8
25016,2025-02-17,5,7,12,20,29,8,12
25017,2025-02-19,10,12,26,28,31,3,10
25018,2025-02-22,1,7,9,20,28,1,4
25019,2025-02-24,7,8,11,18,23,3,11
25020,2025-02-26,1,9,12,22,29,5,9
25021,2025-03-01,10,18,25,30,35,3,12
25022,2025-03-03,1,11,13,27,29,4,10
25023,2025-03-05,10,20,22,24,25,9,12
25024,2025-03-08,6,12,13,16,23,5,8
25025,2025-03-10,3,6,8,10,25,3,7
25026,2025-03-12,2,3,7,17,30,1,9
25027,2025-03-15,3,6,11,13,20,1,11
25028,2025-03-17,6,8,20,25,29,3,7
25029,2025-03-19,5,9,26,31,33,3,10
25030,2025-03-22,3,9,14,24,28,6,7
25031,2025-03-24,14,18,20,25,35,1,7
25032,2025-03-26,12,22,25,27,28,1,2
25033,2025-03-29,1,2,8,10,33,10,12
25034,2025-03-31,4,15,22,28,33,6,8
25035,2025-04-02,22,25,28,29,30,4,8
25036,2025-04-05,4,7,13,27,30,2,6
25037,2025-04-07,5,20,23,27,31,4,6
25038,2025-04-09,7,8,20,26,34,8,9
25039,2025-04-12,3,7,14,15,19,6,10
25040,2025-04-14,2,8,16,31,32,4,12
25041,2025-04-16,3,4,21,22,27,5,11
25042,2025-04-19,6,8,11,18,20,5,11
25043,2025-04-21,3,16,20,21,27,9,11
25044,2025-04-23,15,17,21,22,26,2,8
25045,2025-04-26,8,11,21,23,27,3,8
25046,2025-04-28,4,10,15,20,34,4,7
25047,2025-04-30,3,10,11,12,21,2,3
25048,2025-05-03,2,6,17,23,35,6,11
25049,2025-05-05,9,20,22,29,34,3,8
25050,2025-05-07,15,18,20,21,34,4,10
25051,2025-05-10,2,4,13,29,31,5,12
25052,2025-05-12,2,4,11,29,30,2,8
25053,2025-05-14,14,23,29,30,33,6,12
25054,2025-05-17,3,12,16,21,29,1,2
25055,2025-05-19,8,10,25,29,30,1,2
25056,2025-05-21,12,15,28,29,32,8,11
25057,2025-05-24,9,10,11,12,29,1,10
25058,2025-05-26,6,11,15,21,23,1,7
25059,2025-05-28,3,9,10,11,26,1,2
25060,2025-05-31,12,14,19,33,34,1,7
25061,2025-06-02,2,11,16,23,28,5,10
25062,2025-06-04,14,20,27,28,29,6,10
25063,2025-06-07,5,18,26,29,32,7,10
25064,2025-06-09,5,10,18,20,34,1,8
25065,2025-06-11,7,25,32,33,35,4,9
25066,2025-06-14,15,18,27,28,34,3,6
25067,2025-06-16,6,10,12,21,22,1,6
25068,2025-06-18,1,4,17,20,22,4,10
25069,2025-06-21,4,6,7,33,34,9,10
25070,2025-06-23,8,9,15,20,22,4,12
25071,2025-06-25,1,8,25,31,33,5,11
25072,2025-06-28,4,7,15,24,29,1,4
25073,2025-06-30,1,4,17,33,34,3,9
25074,2025-07-02,2,11,15,18,21,5,10
25075,2025-07-05,8,12,16,19,35,6,9
25076,2025-07-07,11,18,22,25,29,4,12
25077,2025-07-09,12,14,16,19,28,1,4
25078,2025-07-12,7,10,15,21,24,5,6
25079,2025-07-14,2,14,32,34,35,5,11
25080,2025-07-16,9,10,18,22,24,3,12
25081,2025-07-19,1,4,6,15,18,2,3
25082,2025-07-21,2,3,4,12,26,1,8
25083,2025-07-23,12,17,18,20,34,2,5
25084,2025-07-26,9,11,13,18,29,4,11
25085,2025-07-28,2,5,9,14,33,4,9
25086,2025-07-30,2,6,23,24,33,1,10
25087,2025-08-02,5,13,14,16,20,3,8
25088,2025-08-04,8,9,10,11,35,5,11
25089,2025-08-06,2,11,12,32,34,3,10
25090,2025-08-09,6,14,19,22,27,1,4
25091,2025-08-11,1,19,22,25,27,3,10
25092,2025-08-13,4,10,17,25,32,5,7
25093,2025-08-16,1,7,9,16,30,2,5
25094,2025-08-18,4,9,17,30,33,5,9
25095,2025-08-20,7,13,14,19,27,6,10
25096,2025-08-23,2,11,17,22,24,7,9
25097,2025-08-25,5,24,25,32,34,1,9
25098,2025-08-27,1,7,9,10,23,10,12
25099,2025-08-30,6,12,20,26,31,2,4
25100,2025-09-01,26,28,32,34,35,2,7
25101,2025-09-03,5,7,19,26,32,8,9
25102,2025-09-06,9,10,13,26,28,2,4
25103,2025-09-08,5,8,19,32,34,4,5
25104,2025-09-10,2,6,9,22,34,2,8
25105,2025-09-13,15,16,25,28,34,10,12
25106,2025-09-15,5,6,11,26,29,5,10
25107,2025-09-17,5,7,8,15,33,6,10
25108,2025-09-20,14,18,21,24,29,3,6
25109,2025-09-22,4,8,10,13,26,9,10
25110,2025-09-24,1,15,22,30,31,2,8
25111,2025-09-27,2,9,14,21,26,2,12
25112,2025-09-29,3,4,21,23,24,9,12
25113,2025-10-06,1,14,18,28,35,2,3
25114,2025-10-08,3,8,9,12,16,1,5
25115,2025-10-11,3,12,14,21,35,1,5
25116,2025-10-13,2,6,16,22,29,8,12
25117,2025-10-15,5,10,18,21,29,5,7
25118,2025-10-18,2,8,9,12,21,4,5
25119,2025-10-20,8,15,27,29,31,1,7
25120,2025-10-22,11,13,22,26,35,2,8
25121,2025-10-25,2,3,8,13,21,7,12
25122,2025-10-27,2,3,6,16,17,4,5
25123,2025-10-29,8,13,24,25,31,4,10
25124,2025-11-01,6,9,14,26,27,8,9
25125,2025-11-03,10,11,13,19,35,4,11
25126,2025-11-05,1,8,18,27,30,6,7
25127,2025-11-08,4,5,19,28,29,5,8
25128,2025-11-10,3,6,26,30,33,11,12
25129,2025-11-12,3,9,14,28,35,2,4
25130,2025-11-15,1,13,16,27,29,2,11
25131,2025-11-17,3,8,25,29,32,9,12
25132,2025-11-19,1,9,10,12,19,6,7
25133,2025-11-22,4,11,23,27,35,7,11
25134,2025-11-24,7,12,18,27,33,9,10
25135,2025-11-26,2,10,16,28,32,1,7
25136,2025-11-29,7,11,15,16,23,9,11
25137,2025-12-01,7,8,9,11,22,5,11
25138,2025-12-03,1,3,19,21,23,7,11
25139,2025-12-06,8,18,22,30,35,1,4
25140,2025-12-08,4,5,13,18,34,2,8
25141,2025-12-10,4,9,24,28,29,2,10
25142,2025-12-13,9,10,14,27,29,2,9
25143,2025-12-15,3,4,18,24,29,7,12
25144,2025-12-17,2,5,13,15,28,5,8
25145,2025-12-20,5,7,20,22,25,4,5
25146,2025-12-22,6,11,13,16,22,2,3
25147,2025-12-24,6,16,21,25,33,7,8
25148,2025-12-27,3,4,14,30,32,8,12
25149,2025-12-29,24,26,30,31,32,5,12
25150,2025-12-31,13,14,15,28,31,1,5
26001,2026-01-03,7,9,23,27,32,2,8
26002,2026-01-05,4,8,15,20,31,7,8
26003,2026-01-07,2,9,11,15,16,2,4
26004,2026-01-10,5,18,23,25,32,5,9
26005,2026-01-12,2,4,16,23,35,6,11
26006,2026-01-14,5,12,18,23,35,6,12
26007,2026-01-17,1,3,13,20,26,3,10
26008,2026-01-19,3,6,17,21,33,5,11
26009,2026-01-21,5,12,13,14,33,5,8
26010,2026-01-24,2,3,13,18,26,2,9
26011,2026-01-26,14,21,23,29,33,2,10
26012,2026-01-28,1,2,9,22,25,1,6
26013,2026-01-31,3,5,6,23,26,1,4
26014,2026-02-02,16,18,23,34,35,1,6
26015,2026-02-04,1,4,10,13,17,3,11
26016,2026-02-07,8,9,12,19,24,1,6
26017,2026-02-09,4,5,10,23,31,7,12
26018,2026-02-11,9,11,19,30,35,1,12
26019,2026-02-25,12,13,14,16,31,4,12
26020,2026-02-28,1,10,21,23,29,10,12
26021,2026-03-02,5,8,12,14,17,4,5
26022,2026-03-04,5,9,10,18,26,5,6
26023,2026-03-07,9,25,26,27,28,1,8
26024,2026-03-09,2,4,8,10,21,9,12
26025,2026-03-11,3,15,24,28,29,3,7
26026,2026-03-14,10,11,22,26,32,1,8
26027,2026-03-16,9,10,11,12,16,1,11
26028,2026-03-18,15,27,29,30,34,1,10
26029,2026-03-21,3,5,17,33,35,5,7
26030,2026-03-23,2,13,22,28,34,5,12
26031,2026-03-25,6,8,22,29,34,5,7
26032,2026-03-28,3,4,19,26,32,1,12
26033,2026-03-30,3,5,7,9,18,2,10
26034,2026-04-01,11,12,25,26,27,8,11
26035,2026-04-04,2,22,30,33,34,8,12
26036,2026-04-06,4,7,16,26,32,5,8
26037,2026-04-08,7,12,13,28,32,6,8
26038,2026-04-11,8,17,21,33,35,6,7
26039,2026-04-13,9,11,20,26,27,6,9
26040,2026-04-15,6,12,13,21,34,8,9
26041,2026-04-18,24,25,27,29,34,2,6
26042,2026-04-20,2,7,13,19,24,3,8
26043,2026-04-22,8,12,14,19,22,11,12
26044,2026-04-25,3,8,22,26,29,7,10
26045,2026-04-27,1,15,21,26,33,4,7
26046,2026-04-29,1,13,18,27,33,4,7
26047,2026-05-02,9,20,21,23,28,6,11
26048,2026-05-04,11,17,20,23,35,1,10
26049,2026-05-06,1,6,14,15,17,2,3
26050,2026-05-09,6,10,14,23,33,8,10
26051,2026-05-11,13,18,28,32,33,2,11
26052,2026-05-13,2,3,20,28,33,2,12
26053,2026-05-16,2,9,14,20,31,5,9
26054,2026-05-18,2,6,14,22,24,8,11
26055,2026-05-20,9,10,20,33,35,4,11
26056,2026-05-23,6,7,18,21,30,1,5
26057,2026-05-25,23,25,26,27,34,4,10
26058,2026-05-27,7,12,13,18,34,1,5
26059,2026-05-30,6,13,17,19,26,7,8
26060,2026-06-01,22,28,30,31,34,1,5
26061,2026-06-03,10,12,26,31,35,2,12
26062,2026-06-06,7,15,20,24,29,4,10
26063,2026-06-08,3,15,20,29,31,1,12
26064,2026-06-10,3,13,15,17,21,2,7
26065,2026-06-13,4,11,12,13,25,4,8
26066,2026-06-15,10,13,19,21,30,4,5
26067,2026-06-17,6,16,18,19,28,7,11
26068,2026-06-20,3,11,12,21,22,6,10
26069,2026-06-22,12,19,21,24,29,3,10
26070,2026-06-24,4,5,15,21,32,2,11
26071,2026-06-27,5,13,22,26,32,2,3
26072,2026-06-29,1,13,26,29,30,9,11
26073,2026-07-01,4,10,22,23,33,2,12
26074,2026-07-04,1,4,10,23,25,1,12
26075,2026-07-06,1,6,16,18,26,4,10
26076,2026-07-08,15,20,27,28,35,2,11
26077,2026-07-11,4,14,19,24,27,6,7
26078,2026-07-13,2,13,20,25,32,8,11
26079,2026-07-15,6,8,23,26,27,5,12
26080,2026-07-18,5,10,15,21,23,7,8
26081,2026-07-20,8,16,18,24,34,9,12
26082,2026-07-22,16,26,27,28,34,2,6
26083,2026-07-25,14,15,16,23,26,7,9
26084,2026-07-27,13,25,30,32,33,4,5
26085,2026-07-29,3,4,14,28,31,5,7
26086,2026-08-01,10,11,18,22,35,6,12
26087,2026-08-03,5,10,16,24,27,4,10
26088,2026-08-05,3,9,11,24,27,5,11
26089,2026-08-08,3,7,12,14,26,5,11
26090,2026-08-10,9,14,17,19,24,2,9
26091,2026-08-12,3,4,7,12,32,1,2
26092,2026-08-15,12,16,19,29,33,7,9
26093,2026-08-17,8,10,22,26,29,3,10
26094,2026-08-19,5,14,15,17,33,1,7
26095,2026-08-22,4,6,8,10,14,4,5
26096,2026-08-24,8,9,10,11,25,4,12
